Term,Course,Instructor,Section,Enrollment,Average,A,B,C,D,F,S,U,V,I,W,IJ,hc_A,hc_B,hc_C,hc_D,hc_F,hc_S,hc_U,hc_V,hc_I,hc_W,hc_IJ
201708,AE 4699,Tim Lieuwen,LIE,8,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201708,AE 4699,Edgar Lightsey,LIG,23,4.00,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
201708,AE 4699,Dimitrios Mavris,MAV,69,4.00,98.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
201708,AE 4699,Suresh Menon,MEN,2,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201708,AE 4699,Michael Miller,MIL,2,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201708,AE 4699,J Prasad,PRA,3,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201708,AE 4699,Julian Rimoli,RIM,4,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201708,AE 4699,Narayanamoorthy Sankar,SAN,2,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201708,AE 4699,Daniel Schrage,SCH,2,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201708,AE 4699,Jerry Seitzman,SEI,4,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201708,AE 4699,Evangelos Theodorou,THE,1,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201708,AE 4699,Panagiotis Tsiotras,TSI,1,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201708,AE 4699,Mitchell Walker,WAL,15,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201708,AE 4699,Min-Feng Yu,YU,1,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201708,AE 4760,Julien Meaud,A,4,3.33,25.0,50.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
201708,AE 4791,Kyriaki Kalaitzidou,A,20,3.11,35.0,30.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,7.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
201708,AE 4802,Joseph Saleh,SAL,14,3.50,64.3,14.3,0.0,0.0,7.1,0.0,0.0,0.0,0.0,14.3,0.0,9.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
201708,AE 4803,Graeme Kennedy,KEN,55,3.33,40.0,47.3,3.6,0.0,1.8,0.0,0.0,1.8,0.0,5.5,0.0,22.0,26.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0
201708,AE 4803,Edgar Lightsey,LIG,88,3.14,37.5,36.4,17.0,3.4,0.0,0.0,0.0,1.1,0.0,4.5,0.0,33.0,32.0,15.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0
201708,AE 6009,Pui-Kuen Yeung,A,25,3.24,36.0,32.0,16.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,0.0,9.0,8.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
201708,AE 6009,Pui-Kuen Yeung,Q,6,3.00,0.0,66.7,0.0,0.0,0.0,16.7,0.0,0.0,0.0,16.7,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
